GBPJPY Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
06/13/2024 00:00,200.639,201.317,199.66,200.407,-23.2,-0.12,
06/12/2024 00:00,200.154,200.934,199.92,200.627,47.3,0.24,
06/11/2024 00:00,199.836,200.393,199.589,200.137,30.1,0.15,
06/10/2024 00:00,199.606,200.042,198.92,199.847,24.1,0.12,
06/09/2024 00:00,199.5755472661815,199.748,199.306,199.606,3.04527338185,0.02,
06/07/2024 00:00,199.146,199.811,198.36,199.36,21.4,0.11,
06/06/2024 00:00,199.46,199.934,198.72,199.135,-32.5,-0.16,
06/05/2024 00:00,198.114,199.745,198.07,199.47,135.6,0.68,
06/04/2024 00:00,199.94,200.414,197.17,198.101,-183.9,-0.93,
06/03/2024 00:00,200.314,200.6434303762541,199.19,199.924,-39.0,-0.20,
06/02/2024 00:00,200.004,200.498,200.004,200.313,30.9,0.15,
05/31/2024 00:00,199.826,200.511,199.21,200.38,55.4,0.28,
05/30/2024 00:00,200.143,200.144,198.72,199.814,-32.9,-0.16,
05/29/2024 00:00,200.639,200.7416418375323,199.68,200.13,-50.9,-0.25,
05/28/2024 00:00,200.3,200.71,200.11,200.641,34.1,0.17,
05/27/2024 00:00,199.7,200.45,199.58,200.321,62.1,0.31,
05/26/2024 00:00,199.9130812690135,199.98,199.7,199.7,-21.30812690135,-0.11,
05/24/2024 00:00,199.236,200.097,199.016,199.92,68.4,0.34,
05/23/2024 00:00,199.365,199.894,198.99,199.24,-12.5,-0.06,
05/22/2024 00:00,198.57,199.537,198.51,199.359,78.9,0.40,
05/21/2024 00:00,198.778,198.902,198.22,198.626,-15.2,-0.08,
05/20/2024 00:00,197.912,198.78,197.36,198.765,85.3,0.43,
05/19/2024 00:00,197.761,197.976,197.716,197.907,14.6,0.07,
05/17/2024 00:00,196.904,197.855,196.77,197.612,70.8,0.36,
05/16/2024 00:00,195.778,196.954,195.043,196.905,112.7,0.57,
05/15/2024 00:00,196.962,197.088,195.669,195.783,-117.9,-0.60,
05/14/2024 00:00,196.223,197.057,195.718,196.966,74.3,0.38,
05/13/2024 00:00,195.126,196.274,194.829,196.222,109.6,0.56,
05/12/2024 00:00,194.68,195.158,194.68,195.126,44.6,0.23,
05/10/2024 00:00,194.623,195.338,194.598,195.102,47.9,0.25,
05/09/2024 00:00,194.117,194.859,193.81,194.623,50.6,0.26,
05/08/2024 00:00,193.496,194.51,193.355,194.104,60.8,0.31,
05/07/2024 00:00,193.597,194.13,192.982,193.49,-10.7,-0.06,
05/06/2024 00:00,192.686,193.67,192.436,193.268,58.2,0.30,
05/05/2024 00:00,191.779,192.745,191.742,192.685,90.6,0.47,
05/03/2024 00:00,192.018,192.557,191.33,191.96,-5.8,-0.03,
05/02/2024 00:00,195.681,195.727,191.6,191.871,-381.0,-1.99,
05/01/2024 00:00,196.994,197.4464247017412,191.757,194.608,-238.6,-1.23,
04/30/2024 00:00,196.326,197.37,196.0210539874355,196.985,65.9,0.33,
04/29/2024 00:00,197.89,200.524,193.594,196.315,-157.5,-0.80,
04/28/2024 00:00,197.0040906358868,197.924,196.98,197.888,88.39093641132,0.45,
04/26/2024 00:00,194.635,197.913,193.963,197.3794561313621,274.44561313621,1.39,
04/25/2024 00:00,193.447,194.969,193.42,194.59,114.3,0.59,
04/24/2024 00:00,192.724,193.8228438228439,192.38,193.443,71.9,0.37,
04/23/2024 00:00,191.186,192.85,190.8,192.726,154.0,0.80,
04/22/2024 00:00,191.358,191.692,190.29,191.181,-17.7,-0.09,
04/21/2024 00:00,191.331,191.388,191.132,191.359,2.8,0.01,
04/19/2024 00:00,192.256,192.729,190.284,191.1763000753667,-107.96999246333,-0.56,
04/18/2024 00:00,192.188,192.79,191.861,192.254,6.6,0.03,
04/17/2024 00:00,192.29,192.837,191.66,192.212,-7.8,-0.04,
04/16/2024 00:00,191.867,192.808,191.61,192.292,42.5,0.22,
04/15/2024 00:00,191.008,192.711,190.87,191.949,94.1,0.49,
04/14/2024 00:00,190.627,191.045,190.626,191.008,38.1,0.20,
04/12/2024 00:00,192.322,192.395,189.97,190.7324190253866,-158.95809746134,-0.83,
04/11/2024 00:00,191.745,192.582,191.54,192.332,58.7,0.31,
04/10/2024 00:00,192.4,192.893,191.44,191.765,-63.5,-0.33,
04/09/2024 00:00,192.179,192.852,192.05,192.409,23.0,0.12,
04/08/2024 00:00,191.474,192.26,191.34,192.18,70.6,0.37,
04/07/2024 00:00,191.583,191.609,191.4,191.475,-10.8,-0.06,
04/05/2024 00:00,191.219,191.626,190.668,191.5646510762477,34.56510762477,0.18,
